Id,Purchase
282,1037.9061740459838
283,7826.181281958931
284,5725.681354876446
285,11396.68548514039
286,6644.37549821193
287,12748.964125907782
288,6746.804442068409
289,7306.1699571264935
290,13560.957061878566
291,14621.648169666987
292,6524.715608224334
293,6313.693241943436
294,7554.3918152111
295,1169.5376855678403
296,9799.125088541217
297,14450.865523803579
298,14388.018513916591
299,5777.631203470272
300,6017.540936793143
301,5620.4135284351205
302,6610.63682319729
303,12697.171448965888
304,11539.526661894492
305,15321.108810879672
306,16958.276745336298
307,5431.725987493706
308,13920.659985836512
309,1020.807123412436
310,13725.638622315819
311,13067.99930777943
312,7925.007925651438
313,7204.8229544376745
314,7828.956776475028
315,6379.018990547285
316,15986.264023326694
317,6534.163060291267
318,1639.3893249571224
319,15857.60481938865
320,5107.190331941481
321,7700.19979997886
322,2058.4960452052587
323,11919.254265211091
324,5046.583265785933
325,7240.216360612131
326,7382.564560957832
327,12776.990574315898
328,7822.063933843327
329,12299.272370039518
330,13060.789833267858
331,16890.02786034525
332,16991.725108527415
333,6613.299771434352
334,15494.538152151175
335,10966.89268987284
336,10153.385745957155
337,7051.17527566836
338,6172.771152123903
339,8833.91213231673
340,12196.093850103613
341,16754.96423027654
342,13254.264730036526
343,7115.3511079644
344,8139.506908965364
345,6002.842071283753
346,5919.858448046471
347,14795.938080446189
348,17238.20393327
349,6275.158116982908
350,5921.6489140281265
351,5873.3580982174635
352,6832.9560727325525
353,6856.650769405973
354,6548.688805533952
355,5113.70230164763
356,12124.172871208815
357,12977.488115411086
358,11706.930003913609
359,5392.669524192007
360,13969.58311402559
361,12544.898358134162
362,10544.628678261452
363,6088.816312694121
364,16389.65405831287
365,15964.89393780801
366,13306.506282373048
367,1695.7995675860836
368,5384.07859574643
369,4353.590519118614
370,6656.328319638168
371,6861.090077004494
372,6069.610829645002
373,15816.165584611892
374,7000.634951435037
375,7967.464952102413
376,6714.511882241918
377,12934.318652479174
378,9258.728332437015
379,5963.742486012938
380,17079.319030207087
381,5389.925576804497
382,1774.6906574041332
383,16291.91046988013
384,5842.944194246923
385,5978.456014005908
386,10092.455437081315
387,13724.39074618111
388,794.2925007879664
389,6521.947345900078
390,6535.449747810996
391,16404.871891939794
392,6098.831298837314
393,7733.356339118906
394,6198.933470620962
395,4392.253744579662
396,6069.00868341219
397,5985.072067076445
398,6039.572065743805
399,5719.214582368553
400,5350.485786964517
401,14387.553389476581
402,13116.60614531554
403,11725.167570019757
404,6000.530981579857
405,6481.277598197314
406,7474.471569506198
407,14476.030969686766
408,17198.461920606078
409,1055.3413292511002
410,1755.7267115818825
411,12018.47750677068
412,6424.044760842342
413,8024.422107737462
414,14196.618981399817
415,4295.1917376617275
416,13909.139377994374
417,6433.5146641677175
418,14324.112800988836
419,2788.9540570043664
420,9515.58897552957
421,18329.16203673479
422,8510.773036420422
423,6812.883527797855
424,20042.108098718843
425,12617.74680659317
426,10389.530023619645
427,7520.47179229906
428,7892.217998211734
429,15235.54405413252
430,7252.8444663676855
431,8894.951910980664
432,5814.135893607238
433,7553.254540512163
434,6685.435088890996
435,13598.88190369856
436,12994.659870955691
437,14727.20449658395
438,5800.856099257866
439,7277.786581860037
440,7113.9572602568005
441,11056.323585162754
442,4290.149645606658
443,15056.257924191701
444,6562.832253629748
445,6225.2575186433505
446,15426.194713095569
447,11210.967617662422
448,9539.096495002568
449,7136.908156273043
450,7373.176322075814
451,15968.650251965235
452,5273.70074071656
453,1258.5208647621187
454,6639.792954332461
455,14730.193558818686
456,8063.730636409032
457,14326.915729898084
458,14388.972109657778
459,13548.20594015985
460,5767.0109119258495
461,14074.563384753736
462,5089.944309990459
463,17280.627406534695
464,9413.1625074526
465,11602.14463284018
466,8282.983607252703
467,2838.598853551649
468,4436.211490071717
469,7735.371141190985
470,5456.837685335972
471,18065.400473977308
472,12304.854261233842
473,2526.210875844111
474,11209.433393998097
475,11856.462982537223
476,13081.085846190213
477,2089.117189605252
478,6775.9509387849575
479,709.0294248061014
480,15988.616672949243
481,5764.099936363184
482,9995.48943553259
483,18881.62828674762
484,15473.641525745117
485,7252.380439384872
486,9334.116689315435
487,11340.698481041009
488,14759.652828909298
489,7130.017168663262
490,17115.166858407127
491,5953.00697942435
492,15937.263260819738
493,14023.470757672356
494,9655.866805823422
495,1039.7842833063708
496,6727.111504349056
497,7194.310827053085
498,9395.760593488509
499,9744.869281333542
500,14315.167767879962
501,6507.743100172837
502,6903.709145102632
503,6021.175776433395
504,14144.938125721788
505,4516.847209323122
506,15790.846295827
507,6170.5931313559295
508,6596.036163840775
509,13023.402811137517
510,2566.7357034760207
511,6932.341848570202
512,7233.544458417467
513,5577.345061360885
514,5048.182621532657
515,9320.938249577497
516,1732.8141128508548
517,7657.4302289674515
518,7184.408465071065
519,16978.3480804467
520,7757.200089138975
521,6204.726969040177
522,8451.829351397559
523,8453.46466443021
524,5706.064904616101
525,13944.858794056114
526,14628.231891046215
527,920.7103469676308
528,12404.810683861033
529,6044.636173225487
530,6285.943709479673
531,6201.036394446116
532,8491.822266769677
533,14916.017855205944
534,7259.169384493157
535,8059.5684228281025
536,9563.800284023711
537,10783.324716690437
538,7339.744985570133
539,7437.091013485249
540,5759.464687427715
541,11065.627895845932
542,17649.294552760668
543,16046.986783369504
544,12763.646910245076
545,13252.480601550247
546,13814.291016482446
547,15029.184698671086
548,6024.877792076248
549,14451.225277682992
550,2328.843600337467
551,7990.565465631663
552,10226.360576012694
553,15212.59732614716
554,13331.869795892759
555,6504.766464403416
556,7242.929743720171
557,6698.320574941533
558,7267.520372100206
559,8642.648787010585
560,8847.331859069433
561,9082.701027269668
562,12909.467376901479
563,6305.29151938501
564,15202.189306900545
565,12560.481287562781
566,6367.575300931597
567,7252.060696334473
568,655.9490997055294
569,11878.815602825844
570,6105.375775968095
571,11105.437667150849
572,16463.9915494088
573,10034.204576391578
574,7276.62514934813
575,15294.052817981494
576,14946.451915524567
577,12169.557102202174
578,17595.868250837877
579,17053.960180083275
580,6450.293894046115
581,12992.33994978857
582,6389.007571292921
583,5122.657132252783
584,5548.6855994443
585,6326.543536920213
586,13898.99484421382
587,6946.137991758898
588,17744.326807313402
589,8259.387854135924
590,6590.583461144493
591,11221.683525893664
592,12323.298140488176
593,7821.3924464528345
594,20541.565208150878
595,12587.074363161668
596,12761.466452710383
597,7335.505487796992
598,7727.484754792315
599,5850.546170755869
600,5769.18992472936
601,6146.032100462404
602,2630.552039169795
603,11992.283443428187
604,6983.604880909871
605,13323.760898608703
606,14068.049484821546
607,5296.197301460854
608,5672.971577183489
609,6396.615038854096
610,12071.81992843142
611,13753.181023492818
612,1389.3262094626227
613,3962.1463369517824
614,7480.989145880834
615,5485.424434912686
616,10467.561905943738
617,4884.953110716234
618,7088.23771719509
619,14293.747222519607
620,12265.37425194333
621,6369.602065776137
622,8709.23543027646
623,9875.45588068629
624,7924.705822625491
625,7682.373914380491
626,10122.284916556446
627,6866.214650674462
628,14836.078887982912
629,17979.696301410084
630,16224.429042467857
631,9757.860310001006
632,15178.942968242707
633,16770.089124150276
634,20111.0932780271
635,6610.119778841564
636,15630.346420248514
637,12564.586515137375
638,2618.2666829527325
639,15278.99445977994
640,16418.42212674281
641,15814.771645116867
642,5809.915989553214
643,5315.563719037206
644,17362.951485886744
645,7109.757307964389
646,4994.378188614109
647,12090.913838830087
648,8113.033174475871
649,7950.703067520819
650,12102.08129084579
651,14479.846285498463
652,5322.542163466269
653,12994.786180274132
654,5607.826803912786
655,18611.05856133744
656,13934.481265829385
657,7108.226358568712
658,12797.36172042467
659,9735.200518543119
660,10005.275808379556
661,13337.698882108058
662,12245.312336800254
663,9304.619612490906
664,6566.064947843981
665,14220.05948562086
666,5308.333768196657
667,2181.188646400449
668,8523.347837958147
669,11823.42777105247
670,5576.039649518253
671,7067.085202206272
672,15411.336590973768
673,5842.853807490112
674,16474.869118437797
675,15132.763108540925
676,8909.45585402762
677,13242.01996019771
678,6790.346581450177
679,7491.995970773946
680,6866.564929979965
681,13472.033431406635
682,13292.108773957856
683,4333.853711704532
684,7542.45084072756
685,10399.616651990415
686,6631.143375446223
687,10196.890911714087
688,13586.730900287701
689,6916.876824623485
690,6593.872342419199
691,7965.971022076378
692,5946.903818913145
693,6378.37276347039
694,16511.73715844492
695,7361.368317746912
696,16714.344490324558
697,17987.623279605123
698,15023.593951838915
699,7526.468868218911
700,12319.22924239234
701,7514.174162392785
702,-103.25389356716565
703,14724.97291210925
704,2757.756139008703
705,7527.377337495879
706,1958.9975261874113
707,12116.694870263578
708,8206.819447066591
709,6760.628778232576
710,6005.20746703759
711,799.8900996516797
712,12795.43101547692
713,6571.336388727967
714,16012.110168594583
715,7532.403194957961
716,446.42855265902347
717,7726.98833444103
718,5671.946238359245
719,15297.25289137788
720,7802.851675897309
721,7223.680385900748
722,5604.110212308116
723,13986.385366775825
724,6912.94733297642
725,12772.88588303534
726,12921.461781248881
727,2311.6729967770552
728,15650.072658438618
729,16999.895159295465
730,14566.858859136939
731,5211.113893639588
732,8174.039243494006
733,7569.460094965395
734,10681.387691494005
735,6584.964173656677
736,16386.72768188095
737,7192.572109569541
738,8206.957771473159
739,15393.248837239109
740,4207.227768499774
741,5490.644363318587
742,17151.228866869104
743,6758.494462974128
744,5544.433542548208
745,11173.192009368404
746,13922.559701968727
747,5936.820101943236
748,5352.714452592407
749,16861.85785460697
750,11769.896920985595
751,18129.223242581025
752,18408.16603010019
753,3931.323013674954
754,10309.617410728944
755,6802.805240917349
756,13044.495581491687
757,11581.445204907572
758,12022.724679869074
759,6114.61253113895
760,6402.709653102364
761,6345.461549895099
762,6816.892330473326
763,7449.7213046386305
764,6240.274997001808
765,10509.221440257514
766,6728.227257705194
767,12575.856792998125
768,6913.858950991966
769,3826.140000805721
770,11867.526216357232
771,6602.430371271617
772,5435.143486071242
773,8970.741755821346
774,7718.634683962039
775,6479.851039743026
776,13523.967112614591
777,17015.324368315778
778,11246.862957262825
779,16626.73538333259
780,16554.361886974624
781,8784.807422594486
782,14674.50900377194
783,15499.476906946069
784,5551.9128592317
785,14415.297669231928
786,15618.328227915605
787,4040.641083053367
788,7526.870065097766
789,8475.589167594711
790,15477.911887098586
791,6756.502430470436
792,13890.903893117655
793,14146.068463721318
794,16418.732549417873
795,10101.457761000773
796,5985.249082896962
797,8528.390615600398
798,14388.15230142528
799,6331.250742391803
800,15404.720911590235
801,16329.802551792933
802,5744.216606411768
803,13524.414162798757
804,1506.9252666954262
805,12095.622775629094
806,7315.821209349588
807,11288.818181967008
808,4671.682349676299
809,5214.059048114295
810,11515.390241104871
811,6954.330086447868
812,13222.736474042536
813,15736.832679616595
814,7344.504175529573
815,14534.80723882779
816,7547.7043006339445
817,12974.34970044813
818,6476.600558998055
819,15954.331794732789
820,7028.213377436028
821,11936.051890539029
822,6599.00095127583
823,15607.969329398167
824,13298.59005622027
825,7060.912441708047
826,6111.979382858421
827,1934.5738974281974
828,16342.031168091951
829,11020.960110686601
830,6031.803022749207
831,6840.773217341679
832,13988.044622929989
833,5914.226112244311
834,4492.876211894151
835,15470.366595338866
836,278.27754938429314
837,6020.545459346587
838,7405.751988856106
839,8545.428543471358
840,17110.296762398906
841,16116.95495931828
842,6359.167008904553
843,6721.517223413486
844,16857.307547738794
845,7365.77211089974
846,6441.754063783618
847,13873.231725093961
848,14349.237381237886
849,8653.029586013194
850,5711.03973343592
851,9523.74042326409
852,5996.1692691477365
853,13998.65530966983
854,7599.94695766074
855,5634.373210280385
856,5722.020524262986
857,3114.5970196194
858,9353.142060521013
859,1489.411764282454
860,5364.590313529612
861,6205.291104831102
862,7397.896724998685
863,9573.743151962157
864,4868.659852163418
865,4257.163494389666
866,7488.21614809725
867,3428.991800724373
868,8249.933140051186
869,7075.039898599635
870,11451.699483112676
871,8208.132048930556
872,5960.1120785385
873,6735.002754050502
874,6563.57396949227
875,7200.3921541921845
876,6896.638084272577
877,14959.142286634062
878,12450.767115990771
879,13714.12147878927
880,7298.370174011766
881,6224.5783225040095
882,10357.808313396768
883,7253.291571951453
884,5890.0139781418375
885,9908.941679518837
886,5590.489508385367
887,5565.472597482191
888,6360.030531810991
889,10299.336211546422
890,7603.701044912231
891,6290.884456490305
892,7336.59642179285
893,5960.3471558363435
894,7900.551831163404
895,6208.63779831093
896,13493.891883154087
897,6251.945782439405
898,6541.567545990257
899,14231.801079161747
900,14102.282429375255
901,-320.92966898540567
902,6830.6374041873905
903,7681.6848505377575
904,5851.780249946734
905,13508.721402488465
906,13331.57381076926
907,5926.885434898926
908,7149.289605868863
909,7669.7100600664535
910,6288.579682333733
911,4714.890813080228
912,7465.251568969135
913,8235.88681537227
914,20357.743782223326
915,6166.450602014465
916,5190.140113694827
917,2579.145937419094
918,15959.16152942446
919,12299.91541286712
920,15827.478970218834
921,7957.427904136106
922,17269.378638318376
923,11656.770888796183
924,7447.752745358634
925,8225.343298279828
926,5622.589722240058
927,16352.735710866684
928,6249.483691883307
929,14864.647857448528
930,5421.460127004539
931,6537.791142220812
932,14413.792038376901
933,16522.597600299854
934,11325.78431629478
935,15254.020214278702
936,5001.333914777098
937,6923.168592498936
938,7185.1779406960295
939,5269.044855647477
940,5553.873229770432
941,11465.314104431563
942,7345.705484566346
943,6702.68905960674
944,5606.512669798336
945,7521.514034711199
946,14759.04494554948
947,16736.14065681893
948,14168.654250680802
949,4347.29867346818
950,8738.166948204866
951,7345.730469199731
952,8749.165466834553
953,15564.825528858648
954,13583.432128675126
955,15559.362045689695
956,6741.185722619435
957,6725.560702971059
958,5276.152616064758
959,5862.705621843591
960,6912.656590591682
961,6355.133470574918
962,7167.894936052019
963,7563.758167955972
964,12266.365807138347
965,13291.952382676436
966,12218.522911060625
967,7007.733674305993
968,8680.706581996095
969,6886.080319857649
970,9538.319023191254
971,6852.74172455075
972,8706.915106615643
973,5768.6984689585015
974,2910.4800945300162
975,11842.248305558815
976,11998.590371431848
977,6671.925685462414
978,5408.053135457603
979,13259.05378959593
980,12852.840006029359
981,15899.612435316349
982,10106.565498601836
983,7522.6656611964245
984,6827.7362149755145
985,13117.07795768332
986,6917.062532599528
987,16228.596442471904
988,17442.926260218315
989,13615.62912569659
990,10871.815023227751
991,5431.652067893319
992,5701.861974106152
993,7121.526394130974
994,2250.3884362891126
995,9194.374049970811
996,11355.073225251203
997,16189.424293082397
998,6371.172602702911
999,6329.432096524042
1000,993.4419765829293
1001,6105.158072565581
1002,6275.485744164302
1003,7105.00346667819
1004,14911.520960978247
1005,6282.826385707425
1006,6517.711565925139
1007,878.2354502392794
1008,6745.357372465462
1009,10814.39396345885
1010,7953.170236609823
1011,12420.45809495785
1012,14030.797427234944
1013,7983.264203424236
1014,16341.670680312549
1015,14802.644661678241
1016,10016.305145717262
1017,11829.961808653075
1018,6614.342226642416
1019,7041.553355534964
1020,6836.350563790246
1021,8052.512905531265
1022,6918.16508489295
1023,10040.974119081562
1024,6286.77673770296
1025,13692.52011303121
1026,14004.412960009533
1027,14500.676170624232
1028,6252.5697703016285
1029,9530.6282781713
1030,1295.639891432688
1031,6717.521907414876
1032,8395.908026552168
1033,9855.177777831674
1034,6779.010089175505
1035,3080.1328068732123
1036,485.3257733944324
1037,13127.810873119794
1038,13161.35147501377
1039,8269.583907669923
1040,10184.135713999676
1041,12676.183237391073
1042,7108.940500158546
1043,12948.668851558637
1044,6238.27236364403
1045,7898.0180034404675
1046,9630.162948540703
1047,12536.937171808904
1048,13510.114469500619
1049,6205.568436266082
1050,10483.37968278716
1051,14564.398304845063
1052,16768.28642408636
1053,6280.185583462189
1054,6483.719522574352
1055,7579.998153023554
1056,6334.418755898613
1057,11639.322184637631
1058,7221.392690651029
1059,14986.086527838157
1060,2063.178946999862
1061,14629.150580763087
1062,8369.227319129139
1063,2148.9200172803276
1064,6267.081277883606
1065,10479.064886299
1066,13641.911971615946
1067,6395.999883141525
1068,7523.041881084441
1069,10986.240641687631
1070,14914.216704604845
1071,6752.635427453163
1072,14990.152225299325
1073,10004.939830031606
1074,6534.22146862814
1075,16077.892272592362
1076,2005.237776023241
1077,1501.3401739090475
1078,14450.612770516578
1079,10408.93804717659
1080,8286.680338569175
1081,7412.7727505267485
1082,6829.271265631622
1083,5422.252713667747
1084,13087.316512588905
1085,17639.602431073177
1086,6561.811521343249
1087,7992.002480276822
1088,15450.397233913518
1089,9894.012286516465
1090,4560.142046484166
1091,11221.634917165435
1092,8124.619727617759
1093,7975.374387868565
1094,15610.515568174196
1095,5970.4420196570645
1096,13160.23087897458
1097,4699.238610310832
1098,5571.565336614664
1099,8384.739417132125
1100,13638.541502461043
1101,6891.929515782894
1102,6056.682941209254
1103,13907.778339376759
1104,6469.0613366834805
1105,6254.684917740665
1106,16934.7023690128
1107,10600.55028413352
1108,7744.103408895694
1109,15897.724825018482
1110,14860.086913530513
1111,17972.944204112428
1112,14739.75931505933
1113,16247.640146173622
1114,11353.448607288594
1115,5976.328267907678
1116,11744.38095143848
1117,692.6738382996248
1118,7223.951755595509
1119,8260.260696706355
1120,1980.1941011857298
1121,15192.380207304694
1122,6779.40044740103
1123,7540.964167445016
1124,7410.410475313941
1125,5891.813521205821
1126,12647.940752832084
1127,17432.259336719657
1128,10960.361457757812
1129,9830.743675494226
1130,14078.041936934762
1131,14941.050443469456
1132,12702.032092543799
1133,7722.9976391042965
1134,11019.776357919718
1135,7252.538659551651
1136,17080.661579974538
1137,12878.203981054794
1138,15713.08028989784
1139,6021.967203001102
1140,14588.415694555615
1141,13573.09995929006
1142,12818.332971778282
1143,7548.842016997702
1144,9761.30713934988
1145,12820.3435503853
1146,7975.010842048641
1147,7520.14215379708
1148,9200.134783093312
1149,12228.91462498297
1150,6324.793162826693
1151,13081.011605535112
1152,6387.783723054422
1153,16124.581174297742
1154,13870.621056820122
1155,13555.191523513384
1156,13234.378691729233
1157,2106.0269418479515
1158,14934.007335482687
1159,14384.07790969011
1160,17279.231285532227
1161,9266.748243943668
1162,7933.973187522123
1163,7133.560016442262
1164,5467.247590714584
1165,5783.937453724357
1166,12328.01522744634
1167,7621.671248702281
1168,14847.101884771222
1169,6804.850017239165
1170,7121.175897838152
1171,6823.220427523476
1172,7061.710105999548
1173,12252.062322259973
1174,6257.017736686035
1175,4417.362149337453
1176,12049.691569428478
1177,4411.487246753848
1178,7647.8723135379205
1179,6232.943818688054
1180,16396.8837645166
1181,6152.010463980342
1182,6678.569309527409
1183,12428.049257493538
1184,7987.1675602841015
1185,5087.6125907914275
1186,6396.224141708819
1187,6238.472326265193
1188,11741.63683036949
1189,5770.158104395142
1190,13815.007148685698
1191,2955.688515367947
1192,12531.345639716901
1193,13990.482015940817
1194,12765.829642152614
1195,5977.5491465122905
1196,7959.173867913693
1197,7092.719483138337
1198,8426.231732096838
1199,6566.635936865461
1200,6124.676877144663
1201,7393.078821030434
1202,7302.245417599142
1203,17794.940802297733
1204,5897.548101012796
1205,10105.818987167922
1206,9950.91240794267
1207,6183.126211695905
1208,6292.229956955132
1209,16085.888580096314
1210,13399.336091992078
1211,8919.68370708663
1212,16214.671711629759
1213,13856.859991696714
1214,6760.836715306182
1215,15956.338836276336
1216,8203.016816816827
1217,6606.565235942148
1218,6751.91145305825
1219,5445.498859225935
1220,16620.95860744659
1221,6937.0795943308485
1222,17433.149524240063
1223,10533.943133604802
1224,13487.180243830897
1225,13732.552329328837
1226,6473.705942821759
1227,14995.8219533904
1228,13865.89673478606
1229,14838.509577177576
1230,7139.927020170925
1231,15953.373393413318
1232,14126.496454673288
1233,7364.788741763619
1234,7822.337387769139
1235,7010.962843490965
1236,7109.715494920688
1237,7560.766499583039
1238,17039.204209565385
1239,8810.614649204519
1240,5919.818086489371
1241,4246.642687098524
1242,5868.846127768714
1243,7442.180347182561
1244,7372.240525096987
1245,12415.257856510098
1246,11916.767978489672
1247,6783.656777728198
1248,13105.377642258658
1249,8220.879796203735
1250,7189.960814949233
1251,677.6714335528959
1252,6538.189637173544
1253,10638.368963343213
1254,9725.697433981739
1255,5802.297252088529
1256,5422.027330292673
1257,7695.680508646554
1258,7734.442228892618
1259,11848.700970626373
1260,21127.915270952577
1261,11667.196835693869
1262,6311.6505758935
1263,19965.75972870248
1264,3107.792375961389
1265,4759.724445106966
1266,12326.104495839409
1267,8661.358084419831
1268,7974.150801974487
1269,6646.02677203727
1270,12829.09564365518
1271,7131.794181456628
1272,5257.592681807982
1273,6941.218127690555
1274,5685.299771734768
1275,7478.376524791234
1276,7725.4328692441395
1277,7289.050991931339
1278,11436.938159517145
1279,5599.918203097551
1280,6664.775869514959
1281,2360.263803503041
1282,9593.701836945129
1283,11264.320381990958
1284,14387.872168155214
1285,7905.1220856346445
1286,16630.988107143854
1287,9572.312416190924
1288,7221.033606642039
1289,6237.394737522271
1290,6345.217006538913
1291,5949.713552138088
1292,7172.713187690439
1293,15781.637612647477
1294,7598.707506018853
1295,8907.203977085708
1296,14886.915571495774
1297,12396.603472945399
1298,5504.326515813053
1299,6848.373557462306
1300,6564.3359341996975
1301,5761.890015469735
1302,16275.238675128181
1303,6986.761096704391
1304,7152.873227483199
1305,5486.8126189990235
1306,13112.276860945029
1307,11855.62518622397
1308,10507.781923899254
1309,7813.284938476646
1310,11559.339470545185
1311,14809.542654306697
1312,13812.794054987933
1313,6272.385590878402
1314,14209.143918656448
1315,10780.679581256292
1316,7735.197768387814
1317,13671.32923419323
1318,8006.755350084922
1319,5818.301357578901
1320,17523.5903760726
1321,14816.214117190324
1322,5102.715585531486
1323,13957.34335829487
1324,19753.94047170385
1325,6350.108433582381
1326,4276.533450819312
1327,8388.294113017424
1328,4177.5582660972095
1329,5362.649251797149
1330,5061.024557264478
1331,14392.955422827607
1332,16382.301251272664
1333,6529.954534778783
1334,20351.276819936284
1335,14019.668585357447
1336,17897.96133545951
1337,17856.83025059398
1338,2128.629234894343
1339,7994.654603688155
1340,15638.92221233954
1341,13230.082083683992
1342,16330.94139815559
1343,9645.272388690224
1344,2219.480867527531
1345,13783.035832029995
1346,8858.112545181175
1347,15657.212731820304
1348,11907.71494687567
1349,7085.287480607266
1350,5918.678193212612
1351,7641.715018709189
1352,6034.644097976604
