Id,Price
3002,151402.7096201777
15483,162493.7299969338
11525,212739.0928439514
13978,122539.00019680947
4885,157681.890696474
8325,179191.8687846078
3630,133030.6537528419
9165,178046.49282040168
13945,244841.0078784437
10663,184459.59793481894
14803,179814.04005207642
7621,170559.97114683103
8205,236038.8676418586
10387,204116.10933552386
5457,152072.6953970562
10234,352087.35557659704
6251,177910.85091534385
701,254355.65262670323
7930,176889.1259809115
15028,145339.49633653657
12172,77917.03019097893
5805,191759.78984017365
7411,283990.8828509323
14806,187323.61273628808
7890,167872.07099454742
10440,157019.7130133434
14926,166322.99765677596
5381,148695.81991005823
3800,352746.1177035687
10511,206640.0666832127
9324,253464.00277257556
3313,227225.01746705204
7351,160474.36404554837
8459,183999.50529972138
9957,137041.96275637095
12024,161702.15942853983
4380,230091.13389229646
5042,136690.57470110027
13289,146443.32474985716
13407,368532.59717731597
13258,151459.03789999164
15993,296517.1257765093
12525,181133.23251194006
4062,233871.1024893036
12065,266908.99790741724
8227,171598.69892840617
11333,163590.83520994373
2867,135138.55462762542
3319,262225.02838202537
3523,327299.6384625596
7055,199528.478898019
14930,173114.80876733773
3444,131317.58389894947
2940,335835.79787542386
6935,399188.7918927022
16116,410032.8175571343
13370,239685.4140326578
6103,237893.24329831416
7446,194318.90158303452
1859,179138.61580199993
4079,179863.7063148411
3228,185198.06170505955
9665,161020.08833958601
15957,394729.58489435626
11533,180725.8547207376
2314,127680.39666817538
4096,206814.95488046797
13437,184195.9082931176
5980,217269.88524344633
2008,186264.60349369282
6754,194850.00147591552
4129,153403.6773941445
14557,254343.25212913353
7096,359044.95339818415
14297,243411.81781516134
3967,235082.73952570482
16485,123038.9727432934
13075,314627.8958191861
14289,187304.32702007197
10988,165982.97409493598
3230,152515.96625531628
13250,173678.73320290312
2559,175816.42982798687
7739,343533.40123631473
7213,167074.80678393136
6639,224001.17242269655
3164,319023.90740095585
15207,164234.46256076547
5113,180463.7273998321
3929,132542.76733217284
14493,246766.54561484986
11110,181081.644970718
2033,208002.94882162765
16057,210371.18382894815
16709,227190.95308286554
14313,161062.0588477257
1028,286965.9910526517
7187,111005.53335036695
3738,322685.8850678224
9869,304921.5105556364
12644,194372.74513227018
3686,126504.66475325922
9196,254903.48693149164
12326,194424.6573964197
4936,210798.4305036062
13314,178001.69230328387
9857,334210.3985129061
519,204685.19199176892
8410,171141.57865112217
1720,191996.74765695742
10341,233319.56558388818
14415,186507.40370752162
10613,280366.28547529556
8027,209142.52982246195
15539,268254.7230462918
7431,266074.9861864659
1370,138335.50620569705
12708,151828.23585600677
2250,218823.68272870537
14758,145231.77378441213
8525,344300.3476315916
1538,307952.5136575344
1142,150153.24173097734
1152,234540.34742332256
9802,180198.54824775484
3331,322951.10926015803
15203,188837.97296407353
4247,177312.17569987793
1976,463549.2705497673
2346,192611.69341849166
10078,235549.84262983763
1938,212813.69877381925
7819,192233.98446912834
2168,239652.9065628822
15634,226466.5068686237
8465,254564.02516056597
9313,153897.87862171367
6539,137142.29853422628
6325,104497.75998811869
13442,292683.79216707137
9967,209800.8918852825
7893,300239.5907608079
2861,187603.9578089302
11031,349232.6362715471
15073,139431.92630777956
13837,160296.49271531866
2524,247520.53181647367
8617,206594.84796161376
13513,181067.0337343174
3081,210685.3473231922
10675,302528.6345867843
1907,86418.3972730547
4872,242227.48542104458
16274,307618.95308815996
11837,229956.08408720657
16577,241107.73886695126
5231,324292.6091617715
11315,201287.1658903791
273,204116.10933552386
8363,228240.69573220322
4255,222027.4620011163
16330,251808.30396477133
11528,183668.81653342315
14799,262077.16269679327
1611,293880.77541334095
9234,186916.66304932887
1633,117750.19769779903
6791,252041.54320330953
11567,400133.4241474851
3070,217779.7587193804
12094,229652.01337933878
14335,347345.2666549735
137,167768.0033865749
7182,159049.9440165963
11718,188043.12427235994
5194,109711.86595354864
97,369990.5081513979
5118,454927.3106629785
13920,295390.05091329885
9952,188432.67387338373
15337,209637.59423440805
10243,212992.72711675375
4048,367600.49481588416
171,155252.76367206956
11378,162180.58301451072
14190,173346.62575078613
15265,134173.75060547862
2740,132785.94295775203
5573,305331.273013385
4481,213370.76731765803
2631,153611.23148335528
4984,265119.0748589096
16466,189039.37373833713
16716,127684.42080178422
15325,182192.34260575898
10115,180092.53867342518
117,195854.39013742443
5476,108993.43896450519
11757,181928.72665412194
12359,114021.15376577733
15546,174612.84136100538
8133,152097.07986066144
9018,216593.23489342938
2075,167919.75546854705
11170,307493.675639807
15733,210561.18856128084
9280,145852.5145416564
10734,323862.9138613531
14071,168813.01091909237
7373,239214.27711940755
14736,176562.83885754045
3458,136896.07677628618
6183,173386.1484761305
7825,234543.7411485834
16775,179310.03677121992
5717,183926.90138369944
12397,134699.63952844715
8189,489374.1616548393
4423,214345.79659655562
3994,139309.95893415768
10342,185498.29142231875
10051,189003.74694887438
9453,145852.5086866538
12593,463903.3346089944
1274,87077.02732805438
6933,307494.57763611356
1761,150518.48035171907
7157,317197.88054581283
15169,150571.11297030753
6792,381727.6217756126
13830,170858.35691778618
7240,205915.72146516116
3051,271489.32666903717
6550,114280.86918506483
4603,181490.25580007525
5729,163930.1978176027
13473,338357.23419017345
15104,148225.51022341714
6599,387778.73449905
2216,334180.3171946371
8721,286361.34401086497
3645,200301.58762295046
8664,220838.08647576318
11001,185366.31129774157
753,162440.0138389734
8129,239850.77001104722
15235,174667.46464143673
3359,190733.92910178436
10424,225168.70728270905
10226,228082.21534187387
9252,170142.8670690734
3008,237332.44535906767
5849,180121.6499897688
8494,204613.7150023787
6764,276809.2550574308
12445,293562.80326110765
11716,175149.89734141514
4508,123539.7815780881
5669,207176.31948541367
11427,105045.1291661379
11065,186631.31812771817
8910,225518.7426863324
16401,147754.7286446946
11913,152768.87252893602
6221,209177.82642281664
10839,184654.06899119707
2809,203609.2617881127
13311,170681.43540930215
6866,190020.17117103038
6019,175578.6472961463
3024,174230.10302320894
1391,216706.3023410487
15904,213187.9171958846
15858,198826.2050141332
9911,174673.97820056614
16579,211485.08214723665
4394,273313.81490075943
1468,459089.2753766445
12965,153418.90780803782
2249,180014.71567885485
14384,161379.18498311815
13040,136697.05812082347
8872,145405.2723986234
12864,236784.60310950546
15712,163002.08297035276
14049,170556.6060487704
1840,97757.81662923077
12019,179273.49919889143
8948,177845.5782251587
15154,222053.16330898984
6943,149492.80381022996
12564,372972.3322390431
12766,159693.3768934907
7255,235472.97819750424
7962,152831.3031845278
709,137269.63388503375
4634,143299.42823747286
889,227068.1982583256
4774,133417.70364410602
13890,177721.2873633131
15431,143739.35974053934
8726,314055.14228159457
10373,144274.0380603107
6413,172699.3008793265
9761,139534.49063230466
15864,160692.65691450628
6147,143433.31481141306
3384,254627.22723945204
320,245889.13021476983
8006,184366.32524759605
14395,187590.19699152105
14976,104072.70413427889
12185,219780.64512945645
4779,131349.8090677103
8551,158744.34008191884
9025,300384.01121291827
10616,222816.94996651757
7475,105685.08262411358
6341,307687.87599618075
14163,145843.07953292277
2211,192851.1991759593
10532,266628.933591331
14338,137106.71227230006
831,179450.96067425338
3382,182315.4349492399
9209,280416.8733340369
7188,224681.75305780748
7197,225121.93413076169
11270,161718.23954632666
15918,110551.24770094533
6937,508690.7562528521
6178,175176.724467806
10668,124817.6443668147
1413,273386.43637960707
6884,325566.8648240703
8266,210312.93580900753
14019,189437.23077395748
16764,145401.49425537905
15306,184597.18514749513
3740,229487.8311381879
5298,188668.41103433745
8319,179982.17555798538
4229,182441.08072773358
13429,192503.7329175735
1753,264105.6249813059
860,244136.399277203
14219,147084.5655494386
12113,192425.90140215043
11309,130891.73660305276
9930,194526.9561571997
10570,210269.2412666273
2839,161261.17535253894
6699,122336.48583962185
16647,116958.69467112648
5325,238451.91115274827
13733,153317.87051218477
7818,302928.6107322106
12505,231326.77703528266
9489,192744.5104479327
10106,187165.77298814963
7864,192387.36091236694
5134,228997.6282126309
11859,156428.51200510544
7440,390965.44120328425
1525,308606.92957564525
7339,180314.16467914855
8,326598.068414854
3248,117411.55691183225
8995,233741.71998153787
15178,70697.55518272467
8594,160042.11600612022
15770,242237.06669458334
15859,336780.849365939
1735,319029.9376274068
11410,484799.3600250613
16397,157176.59335793473
3572,146762.51612527523
5501,117572.28967572602
969,185255.09098326854
6977,345016.61051896773
1233,167975.05879005074
4258,154571.97680210753
90,234263.7446331044
16650,187277.0879551738
197,110613.79138615726
12514,303109.52648780454
4367,179813.67603152237
3199,197567.52187225505
5600,191007.71923581802
11641,173264.3576515875
14609,123854.74406655572
12775,174819.77611742498
14240,176523.04208627832
7933,194869.60993374357
6945,370689.7194963001
14006,207838.9553176371
6320,272716.790659001
12061,186342.59218649394
16369,215789.91716183702
16354,361528.2871823424
3970,331623.4878312791
1048,203597.18508718407
3639,212757.59697966056
14448,233905.63797525963
2812,326288.365865617
3932,151371.84764634544
14875,268385.51717234805
8883,114995.70413537527
7622,265642.8589300901
7252,129872.31367760581
9751,174011.9098014011
2378,203690.86515833676
6816,246153.12329083506
15358,189670.45537560497
7843,147485.2918929988
10448,400122.3498155963
7840,304919.8793232338
8880,238920.66862744204
12551,309390.0625173815
15470,207189.1026341745
16207,219367.49364694755
12123,132619.23060299532
15247,270024.7082080586
7481,199064.36523041833
16171,331088.68410224875
7461,321421.70399478107
902,245645.02553677853
13094,168482.09544407774
11584,234203.8928148308
4462,213729.65779683358
15576,145380.87937415528
16606,266404.41415597586
5427,309805.12640970777
7725,182192.09745521488
5409,167140.55986452635
12579,128087.26428317472
12013,238403.66329411775
11321,223007.0795470921
9932,146411.02862796208
591,158183.06432074177
10357,207630.80438486926
3336,246166.10640862957
13,178607.1282561305
4809,211418.4975716695
7555,187069.95043870594
15172,385184.63071888196
6989,140546.15820872216
4707,179043.15375294088
2046,245041.8034980455
6495,117302.04059909323
3873,186065.1238419257
7061,202145.81277356247
12112,224667.95600710183
8917,331025.3122331708
7735,159335.87963015307
16442,213122.83215147597
4244,163381.84878075836
3747,319449.7754984115
11086,182387.63749571462
10080,212980.32630883387
15057,237138.82611468548
1331,197761.0953245483
8891,161317.16011603223
13411,230000.387964138
16730,230567.12859377245
2267,206214.3392687796
3022,175001.6170008916
11190,213208.7871730156
11857,187308.31728903152
9318,185979.06261768492
16512,172362.20433524123
2053,244030.54004734135
13707,130142.16981366446
12143,152833.21196346535
14080,160567.42035560842
6130,177850.84251608234
7936,82840.65492394604
10101,184094.57533868804
5663,187063.56701045574
14811,123300.50577603397
1366,203778.4874005703
908,204584.49316843844
2953,126203.50520618471
14629,143297.83834519476
15096,205985.66719543675
2115,185830.3815706965
11770,165764.76482672963
12701,189666.83238405606
14584,136624.62098903282
1893,427749.5473603458
9501,519141.67974683107
2138,143195.70778924812
9346,204976.44748665215
15960,342729.9635492277
8230,158016.08231939116
13843,223738.4982250169
13810,202405.28586197773
15650,182720.1290146374
9974,148572.9572315206
12200,212843.23845431476
538,198901.19186530344
5334,200001.07801533522
14823,119878.04909404149
4817,174447.6421189517
9041,185167.68357599748
4359,264920.83222540433
4852,289153.57003701624
10141,144258.622573095
1503,185698.37651815827
16256,417963.7047030219
683,106816.46366041899
14382,184489.3137789287
7248,203112.06701086913
1200,170116.71460670454
3563,165382.86424772377
3681,407798.1478762781
3053,249526.09243569762
4099,217639.77901486948
807,114439.05045698352
4658,315759.6684339128
3535,183710.41283466248
12548,167255.8519895264
10488,193783.9762124523
5851,160149.87639417956
13736,153197.42941258335
875,158296.57317672894
14449,154608.48723100167
3958,344056.736448936
10727,177446.81467000028
11296,134064.23618101326
13646,244754.01572100446
9599,228219.2755159361
7135,225776.9206175088
5943,323132.56491991004
2695,255673.670949226
6766,241367.69990800734
5630,175709.76558496524
13586,208616.3913854585
3507,438155.4618380603
10014,144920.85068331065
459,261698.35383638425
3582,216110.77016999503
8560,263146.54019274283
3372,183697.73877383932
13109,252675.27027649953
8160,228180.0592265589
10706,229369.72601027205
9104,333812.5498822116
2870,198799.14425562977
13712,173249.86387000754
13924,132281.9202068814
798,299227.9693056586
9750,406564.41542549804
16248,352988.0877880656
3170,180474.6808236175
12700,207483.11719155664
10601,152017.10437404536
514,180505.82754320576
4010,293236.9413435982
8124,161426.58266516248
10800,175525.13564391527
13628,197370.0357562951
11637,145470.2425700818
781,171942.54172192354
16156,196179.76472963815
12618,253611.61282053564
9766,184593.36220759846
15987,264400.22711028036
11051,312925.42438909516
7673,227295.9806775819
1245,328119.1233332049
2443,155529.13363596
7413,85560.43570075957
310,151994.87581080376
10921,232912.2528139612
8709,101949.51733795609
12404,325113.6149616382
14986,215910.68041699284
10714,338468.91110403783
14286,213630.32719658362
13828,330330.0914987724
8926,425253.5962701487
12233,179244.91018899114
3913,207504.18346240476
5221,212023.19354026057
14965,83299.32159520674
862,194125.91181519546
13907,133187.78868060128
5418,186232.77324295035
2045,188180.16302104818
13321,187788.68256401122
2762,281152.12959850876
13888,156090.5596524132
14962,141957.1153641734
13305,369846.16232742555
8487,251914.0233656329
7146,179529.21024203513
1134,179675.5170568004
15092,330702.2335466565
13760,247902.74029710845
11958,435477.0884446706
3177,178343.359250709
11350,213533.35540624388
1524,110908.15631741704
5527,223664.42726909896
2872,180727.1878877837
8602,334733.4119840184
3067,325315.02200065955
10435,228755.04658028946
11222,212696.80473753344
8700,161419.91631241582
10961,231740.62262255992
14305,196637.65276878086
8362,270016.12983594794
4979,158977.23806563197
7180,331423.24231631245
5763,111799.66832931462
2192,179176.31835103699
13581,175843.7297152346
10720,151563.21303053058
1358,234093.26505535567
13366,376888.1738679071
13539,358900.1455592466
12849,218286.10018364483
6794,188336.57447680997
525,474714.7828485463
12223,366978.3333335727
16271,113210.05519839605
5818,131665.44501871444
16588,280099.7239948202
8981,127990.33631160599
16476,130648.33719995126
14663,174237.9840981302
3,143606.8685909443
6615,134955.88752481676
12215,271393.62883352715
304,262533.9832355019
13634,253248.12172177926
9208,208076.62123746384
2175,174426.4766846645
250,220911.64191967357
6045,187809.06426955905
10516,171749.26310473654
1852,498110.73069338105
1573,176224.7248739649
15079,165038.6644846227
5500,185579.14868463602
15775,162873.56702428043
3198,171161.22712833015
6718,207965.24515740026
4149,168927.94824431138
9627,264315.45158983907
7595,278550.67801007716
4538,188054.179065704
3555,211854.05533810527
10483,380758.56883245416
8834,170374.78689992792
16412,169595.6584086568
6449,146428.89467934426
2767,189222.12336645203
11498,169819.15434303632
16472,146000.20127620944
178,292354.7073352976
10948,205041.21966792442
13313,311962.83042422595
8065,137371.2054204862
102,153371.73371775888
14428,166351.74754188125
11973,127407.15583956102
6663,177762.48147415678
15989,131495.09339810992
10955,464904.954380561
11772,141486.95725092536
11364,240472.57864153988
7082,175565.5219020404
7749,379806.0290610451
6428,150116.64354724626
6869,103951.49767173376
295,179755.00292699746
12266,267672.75968590565
11129,152796.07675537007
826,297206.0966397206
3262,245662.98983804483
15641,304057.1974657718
1662,481063.16075420607
10926,216060.66935203192
10232,241379.60826363237
6376,181807.3343901709
7817,183557.15255046525
354,207266.022104892
10076,181159.72993155336
11379,313887.5272644375
10184,121011.67193322162
4696,373381.5315775367
13562,417315.33999478054
5436,193914.60592455286
13196,110978.65585506814
14939,168522.9421276963
14004,158905.11245551676
5916,180515.22600470085
7229,173990.5801249808
9143,152767.93371817842
3440,192481.80764813814
319,170444.0035493049
11683,229880.9168738479
12647,228666.92164036012
12788,163423.11655407643
13662,239808.58380899046
423,287395.6429226093
5222,224386.17293284525
9242,194216.3528272749
2641,179270.30457454963
4855,153243.3652227231
5360,160237.51062697129
9799,166857.53297999498
5526,253128.70136208012
10309,170762.05211526147
2144,249015.70048229193
7191,198800.0623412582
6732,163813.02735916982
14789,152043.59120526985
13525,153317.25692770162
4066,360200.5869633142
16422,206950.93774542678
14890,188785.31146136468
2922,228282.2227727487
3601,114397.97007044792
13416,125427.67202256483
14363,186203.39112604267
9496,281307.75754704635
7115,334883.9131323869
8615,162469.3271301603
5218,78960.0507532735
9493,208347.60725897955
10623,185867.65463685594
2272,126704.79146784695
3352,301531.08962017123
84,190592.31134631165
8086,125225.55454836247
2595,192083.2761725033
3531,154294.96167777674
7460,317095.91044467734
9214,273201.10342965805
2790,246084.18274495428
10548,233684.12677346697
9218,197929.97400077767
7435,169844.27965100482
15780,188673.70579223192
7640,209100.11964818623
6223,212172.45278167835
3425,110824.33810609241
10582,146595.37937286508
702,238117.79251391927
2111,179032.39709908425
11730,183428.66491285924
9865,249184.36553791116
16478,306087.94602336525
1885,216197.9991986562
3956,333331.877850153
16735,112081.46629144815
15264,222855.30045637887
15971,165320.12480804103
5584,206360.02471121174
15242,181480.2156988981
14358,178321.3900380991
11300,206438.91035690342
5446,187787.2164777618
3934,185950.93429663617
6610,177290.1624838898
10164,190769.8919683433
4646,183080.1926733784
13304,205715.86904303564
1985,211109.5307443309
4746,144689.20727597503
7963,202858.61128950864
14083,279240.37963743653
13140,294455.1493407939
15023,256797.45429306547
13093,240872.32780138293
7160,179525.96368906417
7407,183847.223157386
16056,180825.03602301574
751,458039.941789605
6179,108784.61305100007
9137,277836.7720019165
10992,286396.50356042973
5744,359630.1703255512
10884,176397.7532626337
12858,291890.3509252507
13005,281535.42354041897
16714,189924.16422914778
1419,244388.09294437637
6064,192423.49488094737
3771,195875.99612873056
5945,440571.4742167479
8453,71419.09471069247
3806,154557.8270640442
16748,249506.70199951064
11380,221886.70494252373
3107,191477.75698643323
12003,212568.18823144946
14567,298155.6662856161
1079,203296.4975178891
11705,144803.2441592268
7814,184240.70164704358
10174,166360.8690943119
5514,239953.20982827575
5265,236146.7129439805
10520,391050.5417754301
13195,212372.6270999371
14601,347089.6268821742
6012,172971.66470788332
13079,182815.47396462676
9009,130544.29461904285
3122,180343.48182393788
5470,250015.91145479918
4840,163979.18813729487
6270,253565.52339943105
9158,101929.39076765734
10120,150421.15438206118
10672,310273.7232106848
4573,147879.11634950663
12118,313430.97537755745
7447,128929.928414132
2171,214397.99059067533
6126,392402.9320601841
2836,172740.8135216263
1457,246807.05601046837
11165,239751.7310838691
5923,181062.78042319638
1813,246237.62664375652
3492,241723.73292854513
1917,227448.6174541208
965,340177.1541165711
15795,152445.47371703899
821,198225.03599879154
4568,196356.81521172792
9078,232380.66597636256
11371,124191.69607399734
5149,188028.0897685966
281,196227.84499287663
1918,243366.4296051009
776,140156.38959620526
210,208252.6762287965
10782,178917.4663480455
9653,177641.5287930575
9372,172503.07460385826
5868,188910.6918073135
6176,144691.92439944888
3969,141741.71347586956
7427,154803.74879129935
8544,311566.15594150696
5219,246418.44630753156
16488,133484.39245817915
5855,265718.24970962334
15920,127566.45043923231
4393,457493.7044459837
5770,182397.81904051066
2900,150728.66620989703
8622,86951.33651660511
11610,267285.7191028644
10969,124642.29827056048
11029,138508.64922520614
6193,307385.207411284
14087,444583.7788231523
13623,165756.1793409891
16689,163528.79246693902
1027,243797.75895661666
949,154267.75156578943
672,121562.52614928107
13832,133148.44170952257
2471,203053.50700320498
8728,292493.49947991985
7742,234309.08186901332
2698,227381.35176663866
9084,168905.92587300102
6075,306133.0754846114
2874,180082.76546577315
13119,162000.9910781886
5010,214516.02877195855
1284,175032.64542437892
1151,172035.07662373688
5110,357474.5412787751
11386,158870.32538719443
8019,220527.01580245575
2859,137342.78816790503
16110,178934.11258502465
16027,249995.43362995805
14902,180769.92672320092
14301,221660.23904033235
2451,218336.36649669206
13596,142854.11277522476
1464,132233.62573354956
7927,411425.1992877056
9638,191955.4101594689
8009,321140.63996404625
11903,154083.14133332483
9243,114165.88265060131
547,175627.72284042297
5511,123307.42800608513
11247,181822.21631280426
15928,342186.3093256815
3434,224239.11384369628
7614,121016.78724291499
1380,194841.7358836385
2770,136483.17362280356
111,187619.29748764643
5994,137665.4785469648
12341,207290.8678587157
2787,264842.38232199976
14410,272445.0466988701
15983,130008.02425846244
14876,192061.35868369875
653,154420.33893082803
2174,214398.8559099159
2575,282559.39807141107
7976,165798.17037450074
5812,327257.59475682216
13589,228712.95028011754
9122,137971.43323404616
8159,449611.78043658077
8754,280000.3953349571
9321,234753.05447211434
13535,178659.36838779994
2083,170531.6047834565
2689,340602.1815022655
2248,229949.38496812826
11649,163594.2315364417
11045,396214.12524164293
1276,86526.48048699883
5962,153682.31210957476
13012,167574.10977085368
4642,187096.40344479974
179,173422.06041083238
15347,419077.4836018698
